"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/14/1981","37","Ozone","","06-113-1002","AQS"
"06/15/1981","48","Ozone","","06-113-1002","AQS"
"06/16/1981","58","Ozone","","06-113-1002","AQS"
"06/17/1981","61","Ozone","","06-113-1002","AQS"
"06/18/1981","29","Ozone","","06-113-1002","AQS"
"06/19/1981","30","Ozone","","06-113-1002","AQS"
"06/20/1981","115","Ozone","","06-113-1002","AQS"
"06/21/1981","38","Ozone","","06-113-1002","AQS"
"06/22/1981","44","Ozone","","06-113-1002","AQS"
"06/23/1981","108","Ozone","","06-113-1002","AQS"
"06/24/1981","190","Ozone","","06-113-1002","AQS"
"06/25/1981","206","Ozone","","06-113-1002","AQS"
"06/26/1981","182","Ozone","","06-113-1002","AQS"
"06/27/1981","93","Ozone","","06-113-1002","AQS"
"06/28/1981","169","Ozone","","06-113-1002","AQS"
"06/29/1981","108","Ozone","","06-113-1002","AQS"
"06/30/1981","74","Ozone","","06-113-1002","AQS"
"07/01/1981","77","Ozone","","06-113-1002","AQS"
"07/02/1981","133","Ozone","","06-113-1002","AQS"
"07/03/1981","182","Ozone","","06-113-1002","AQS"
"07/04/1981","133","Ozone","","06-113-1002","AQS"
"07/05/1981","38","Ozone","","06-113-1002","AQS"
"07/06/1981","44","Ozone","","06-113-1002","AQS"
"07/07/1981","46","Ozone","","06-113-1002","AQS"
"07/08/1981","119","Ozone","","06-113-1002","AQS"
"07/09/1981","93","Ozone","","06-113-1002","AQS"
"07/10/1981","140","Ozone","","06-113-1002","AQS"
"07/11/1981","74","Ozone","","06-113-1002","AQS"
"07/12/1981","74","Ozone","","06-113-1002","AQS"
"07/13/1981","48","Ozone","","06-113-1002","AQS"
"07/14/1981","84","Ozone","","06-113-1002","AQS"
"07/15/1981","115","Ozone","","06-113-1002","AQS"
"07/16/1981","115","Ozone","","06-113-1002","AQS"
"07/17/1981","105","Ozone","","06-113-1002","AQS"
"07/18/1981","150","Ozone","","06-113-1002","AQS"
"07/19/1981","177","Ozone","","06-113-1002","AQS"
"07/20/1981","143","Ozone","","06-113-1002","AQS"
"07/21/1981","190","Ozone","","06-113-1002","AQS"
"07/22/1981","67","Ozone","","06-113-1002","AQS"
"07/23/1981","192","Ozone","","06-113-1002","AQS"
"07/24/1981","150","Ozone","","06-113-1002","AQS"
"07/25/1981","140","Ozone","","06-113-1002","AQS"
"07/26/1981","154","Ozone","","06-113-1002","AQS"
"07/27/1981","108","Ozone","","06-113-1002","AQS"
"07/28/1981","100","Ozone","","06-113-1002","AQS"
"07/29/1981","77","Ozone","","06-113-1002","AQS"
"07/30/1981","61","Ozone","","06-113-1002","AQS"
"07/31/1981","112","Ozone","","06-113-1002","AQS"
"08/01/1981","105","Ozone","","06-113-1002","AQS"
"08/02/1981","93","Ozone","","06-113-1002","AQS"
"08/03/1981","101","Ozone","","06-113-1002","AQS"
"08/04/1981","101","Ozone","","06-113-1002","AQS"
"08/05/1981","192","Ozone","","06-113-1002","AQS"
"08/06/1981","210","Ozone","","06-113-1002","AQS"
"08/07/1981","207","Ozone","","06-113-1002","AQS"
"08/08/1981","207","Ozone","","06-113-1002","AQS"
"08/09/1981","100","Ozone","","06-113-1002","AQS"
"08/10/1981","58","Ozone","","06-113-1002","AQS"
"08/11/1981","77","Ozone","","06-113-1002","AQS"
"08/12/1981","93","Ozone","","06-113-1002","AQS"
"08/13/1981","71","Ozone","","06-113-1002","AQS"
"08/14/1981","54","Ozone","","06-113-1002","AQS"
"08/15/1981","67","Ozone","","06-113-1002","AQS"
"08/16/1981","122","Ozone","","06-113-1002","AQS"
"08/17/1981","67","Ozone","","06-113-1002","AQS"
"08/18/1981","5","CO","","06-113-1002","AQS"
"08/19/1981","0","CO","","06-113-1002","AQS"
"08/20/1981","100","Ozone","","06-113-1002","AQS"
"08/21/1981","126","Ozone","","06-113-1002","AQS"
"08/22/1981","74","Ozone","","06-113-1002","AQS"
"08/23/1981","38","Ozone","","06-113-1002","AQS"
"08/24/1981","49","Ozone","","06-113-1002","AQS"
"08/25/1981","58","Ozone","","06-113-1002","AQS"
"08/26/1981","126","Ozone","","06-113-1002","AQS"
"08/27/1981","42","Ozone","","06-113-1002","AQS"
"08/28/1981","61","Ozone","","06-113-1002","AQS"
"08/29/1981","90","Ozone","","06-113-1002","AQS"
"08/30/1981","67","Ozone","","06-113-1002","AQS"
"08/31/1981","48","Ozone","","06-113-1002","AQS"
"09/01/1981","84","Ozone","","06-113-1002","AQS"
"09/02/1981","101","Ozone","","06-113-1002","AQS"
"09/03/1981","133","Ozone","","06-113-1002","AQS"
"09/04/1981","161","Ozone","","06-113-1002","AQS"
"09/05/1981","67","Ozone","","06-113-1002","AQS"
"09/06/1981","105","Ozone","","06-113-1002","AQS"
"09/07/1981","100","Ozone","","06-113-1002","AQS"
"09/08/1981","87","Ozone","","06-113-1002","AQS"
"09/09/1981","77","Ozone","","06-113-1002","AQS"
"09/10/1981","177","Ozone","","06-113-1002","AQS"
"09/11/1981","164","Ozone","","06-113-1002","AQS"
"09/12/1981","47","Ozone","","06-113-1002","AQS"
"09/13/1981","84","Ozone","","06-113-1002","AQS"
"09/14/1981","67","Ozone","","06-113-1002","AQS"
"09/15/1981","143","Ozone","","06-113-1002","AQS"
"09/16/1981","49","Ozone","","06-113-1002","AQS"
"09/17/1981","44","Ozone","","06-113-1002","AQS"
"09/18/1981","51","Ozone","","06-113-1002","AQS"
"09/19/1981","108","Ozone","","06-113-1002","AQS"
"09/20/1981","105","Ozone","","06-113-1002","AQS"
"09/21/1981","37","Ozone","","06-113-1002","AQS"
"09/22/1981","34","Ozone","","06-113-1002","AQS"
"09/23/1981","33","Ozone","","06-113-1002","AQS"
"09/24/1981","26","Ozone","","06-113-1002","AQS"
"09/25/1981","44","Ozone","","06-113-1002","AQS"
"09/26/1981","44","Ozone","","06-113-1002","AQS"
"09/27/1981","28","Ozone","","06-113-1002","AQS"
"09/28/1981","42","Ozone","","06-113-1002","AQS"
"09/29/1981","42","Ozone","","06-113-1002","AQS"
"09/30/1981","44","Ozone","","06-113-1002","AQS"
"10/01/1981","136","Ozone","","06-113-1002","AQS"
"10/02/1981","58","Ozone","","06-113-1002","AQS"
"10/03/1981","43","Ozone","","06-113-1002","AQS"
"10/04/1981","74","Ozone","","06-113-1002","AQS"
"10/05/1981","74","Ozone","","06-113-1002","AQS"
"10/06/1981","77","Ozone","","06-113-1002","AQS"
"10/07/1981","34","Ozone","","06-113-1002","AQS"
"10/08/1981","34","Ozone","","06-113-1002","AQS"
"10/09/1981","43","Ozone","","06-113-1002","AQS"
"10/10/1981","37","Ozone","","06-113-1002","AQS"
"10/11/1981","34","Ozone","","06-113-1002","AQS"
"10/12/1981","28","Ozone","","06-113-1002","AQS"
"10/13/1981","30","Ozone","","06-113-1002","AQS"
"10/14/1981","37","Ozone","","06-113-1002","AQS"
"10/15/1981","34","Ozone","","06-113-1002","AQS"
"10/16/1981","37","Ozone","","06-113-1002","AQS"
"10/17/1981","90","Ozone","","06-113-1002","AQS"
"10/18/1981","105","Ozone","","06-113-1002","AQS"
"10/19/1981","119","Ozone","","06-113-1002","AQS"
"10/20/1981","108","Ozone","","06-113-1002","AQS"
"10/21/1981","58","Ozone","","06-113-1002","AQS"
"10/22/1981","54","Ozone","","06-113-1002","AQS"
"10/23/1981","49","CO","","06-113-1002","AQS"
"10/24/1981","46","Ozone","","06-113-1002","AQS"
"10/25/1981","40","Ozone","","06-113-1002","AQS"
"10/26/1981","29","Ozone","","06-113-1002","AQS"
"10/27/1981","23","Ozone","","06-113-1002","AQS"
"10/28/1981","32","Ozone","","06-113-1002","AQS"
"10/29/1981","28","Ozone","","06-113-1002","AQS"
"10/30/1981","26","Ozone","","06-113-1002","AQS"
"10/31/1981","34","Ozone","","06-113-1002","AQS"
"11/01/1981","32","CO","","06-113-1002","AQS"
"11/02/1981","33","CO","","06-113-1002","AQS"
"11/03/1981","39","CO","","06-113-1002","AQS"
"11/04/1981","40","CO","","06-113-1002","AQS"
"11/05/1981","24","CO","","06-113-1002","AQS"
"11/06/1981","38","Ozone","","06-113-1002","AQS"
"11/07/1981","34","Ozone","","06-113-1002","AQS"
"11/08/1981","35","Ozone","","06-113-1002","AQS"
"11/09/1981","29","Ozone","","06-113-1002","AQS"
"11/10/1981","17","Ozone","","06-113-1002","AQS"
"11/11/1981","20","Ozone","","06-113-1002","AQS"
"11/12/1981","20","Ozone","","06-113-1002","AQS"
"11/13/1981","28","Ozone","","06-113-1002","AQS"
"11/14/1981","26","Ozone","","06-113-1002","AQS"
"11/15/1981","18","CO","","06-113-1002","AQS"
"11/16/1981","19","Ozone","","06-113-1002","AQS"
"11/17/1981","25","Ozone","","06-113-1002","AQS"
"11/18/1981","23","Ozone","","06-113-1002","AQS"
"11/19/1981","20","CO","","06-113-1002","AQS"
"11/20/1981","20","CO","","06-113-1002","AQS"
"11/21/1981","19","Ozone","","06-113-1002","AQS"
"11/22/1981","20","Ozone","","06-113-1002","AQS"
"11/23/1981","25","Ozone","","06-113-1002","AQS"
"11/24/1981","26","Ozone","","06-113-1002","AQS"
"11/25/1981","15","Ozone","","06-113-1002","AQS"
"11/26/1981","19","Ozone","","06-113-1002","AQS"
"11/27/1981","21","Ozone","","06-113-1002","AQS"
"11/28/1981","21","Ozone","","06-113-1002","AQS"
"11/29/1981","20","CO","","06-113-1002","AQS"
"11/30/1981","20","CO","","06-113-1002","AQS"
"12/01/1981","43","CO","","06-113-1002","AQS"
"12/02/1981","47","CO","","06-113-1002","AQS"
"12/03/1981","49","CO","","06-113-1002","AQS"
"12/04/1981","11","CO","","06-113-1002","AQS"
"12/05/1981","10","CO","","06-113-1002","AQS"
"12/06/1981","18","CO","","06-113-1002","AQS"
"12/07/1981","17","CO","","06-113-1002","AQS"
"12/08/1981","11","CO","","06-113-1002","AQS"
"12/09/1981","11","CO","","06-113-1002","AQS"
"12/10/1981","7","Ozone","","06-113-1002","AQS"
"12/11/1981","43","CO","","06-113-1002","AQS"
"12/12/1981","45","CO","","06-113-1002","AQS"
"12/13/1981","11","CO","","06-113-1002","AQS"
"12/15/1981","19","Ozone","","06-113-1002","AQS"
"12/16/1981","17","Ozone","","06-113-1002","AQS"
"12/17/1981","15","CO","","06-113-1002","AQS"
"12/18/1981","23","CO","","06-113-1002","AQS"
"12/19/1981","20","Ozone","","06-113-1002","AQS"
"12/20/1981","35","Ozone","","06-113-1002","AQS"
"12/21/1981","32","Ozone","","06-113-1002","AQS"
"12/22/1981","26","Ozone","","06-113-1002","AQS"
"12/23/1981","32","CO","","06-113-1002","AQS"
"12/24/1981","33","CO","","06-113-1002","AQS"
"12/25/1981","30","Ozone","","06-113-1002","AQS"
"12/26/1981","30","Ozone","","06-113-1002","AQS"
"12/27/1981","31","Ozone","","06-113-1002","AQS"
"12/28/1981","19","Ozone","","06-113-1002","AQS"
"12/29/1981","20","Ozone","","06-113-1002","AQS"
"12/30/1981","11","CO","","06-113-1002","AQS"
"12/31/1981","19","Ozone","","06-113-1002","AQS"
"01/01/1982","34","Ozone","","06-113-1002","AQS"
"01/02/1982","37","Ozone","","06-113-1002","AQS"
"01/03/1982","33","Ozone","","06-113-1002","AQS"
"01/04/1982","31","Ozone","","06-113-1002","AQS"
"01/05/1982","37","Ozone","","06-113-1002","AQS"
"01/06/1982","37","Ozone","","06-113-1002","AQS"
"01/07/1982","24","Ozone","","06-113-1002","AQS"
"01/08/1982","41","CO","","06-113-1002","AQS"
"01/09/1982","43","CO","","06-113-1002","AQS"
"01/10/1982","37","Ozone","","06-113-1002","AQS"
"01/11/1982","34","CO","","06-113-1002","AQS"
"01/12/1982","33","CO","","06-113-1002","AQS"
"01/13/1982","34","CO","","06-113-1002","AQS"
"01/14/1982","19","Ozone","","06-113-1002","AQS"
"01/15/1982","19","Ozone","","06-113-1002","AQS"
"01/16/1982","11","CO","","06-113-1002","AQS"
"01/17/1982","11","CO","","06-113-1002","AQS"
"01/18/1982","26","Ozone","","06-113-1002","AQS"
"01/19/1982","31","Ozone","","06-113-1002","AQS"
"01/20/1982","30","Ozone","","06-113-1002","AQS"
"01/21/1982","21","Ozone","","06-113-1002","AQS"
"01/22/1982","18","CO","","06-113-1002","AQS"
"01/23/1982","18","CO","","06-113-1002","AQS"
"01/24/1982","19","Ozone","","06-113-1002","AQS"
"01/25/1982","23","Ozone","","06-113-1002","AQS"
"01/26/1982","33","Ozone","","06-113-1002","AQS"
"01/27/1982","25","Ozone","","06-113-1002","AQS"
"01/28/1982","28","Ozone","","06-113-1002","AQS"
"01/29/1982","33","Ozone","","06-113-1002","AQS"
"01/30/1982","37","Ozone","","06-113-1002","AQS"
"01/31/1982","37","Ozone","","06-113-1002","AQS"
"02/01/1982","35","Ozone","","06-113-1002","AQS"
"02/02/1982","29","Ozone","","06-113-1002","AQS"
"02/03/1982","32","Ozone","","06-113-1002","AQS"
"02/04/1982","37","Ozone","","06-113-1002","AQS"
"02/05/1982","31","Ozone","","06-113-1002","AQS"
"02/06/1982","34","Ozone","","06-113-1002","AQS"
"02/07/1982","37","Ozone","","06-113-1002","AQS"
"02/08/1982","39","Ozone","","06-113-1002","AQS"
"02/09/1982","30","Ozone","","06-113-1002","AQS"
"02/10/1982","32","Ozone","","06-113-1002","AQS"
"02/11/1982","35","CO","","06-113-1002","AQS"
"02/12/1982","38","Ozone","","06-113-1002","AQS"
"02/13/1982","28","Ozone","","06-113-1002","AQS"
"02/14/1982","15","Ozone","","06-113-1002","AQS"
"02/15/1982","17","Ozone","","06-113-1002","AQS"
"02/16/1982","21","Ozone","","06-113-1002","AQS"
"02/17/1982","29","Ozone","","06-113-1002","AQS"
"02/18/1982","24","CO","","06-113-1002","AQS"
"02/19/1982","26","CO","","06-113-1002","AQS"
"02/20/1982","67","Ozone","","06-113-1002","AQS"
"02/21/1982","35","Ozone","","06-113-1002","AQS"
"02/22/1982","37","Ozone","","06-113-1002","AQS"
"02/23/1982","34","Ozone","","06-113-1002","AQS"
"02/24/1982","19","Ozone","","06-113-1002","AQS"
"02/25/1982","24","Ozone","","06-113-1002","AQS"
"02/26/1982","26","Ozone","","06-113-1002","AQS"
"02/27/1982","30","Ozone","","06-113-1002","AQS"
"02/28/1982","25","Ozone","","06-113-1002","AQS"
"03/01/1982","29","Ozone","","06-113-1002","AQS"
"03/02/1982","38","Ozone","","06-113-1002","AQS"
"03/03/1982","33","Ozone","","06-113-1002","AQS"
"03/04/1982","30","Ozone","","06-113-1002","AQS"
"03/05/1982","33","Ozone","","06-113-1002","AQS"
"03/06/1982","39","Ozone","","06-113-1002","AQS"
"03/07/1982","23","Ozone","","06-113-1002","AQS"
"03/08/1982","38","Ozone","","06-113-1002","AQS"
"03/09/1982","19","Ozone","","06-113-1002","AQS"
"03/10/1982","25","Ozone","","06-113-1002","AQS"
"03/11/1982","19","Ozone","","06-113-1002","AQS"
"03/12/1982","19","Ozone","","06-113-1002","AQS"
"03/13/1982","37","Ozone","","06-113-1002","AQS"
"03/14/1982","35","Ozone","","06-113-1002","AQS"
"03/15/1982","37","Ozone","","06-113-1002","AQS"
"03/16/1982","33","Ozone","","06-113-1002","AQS"
"03/17/1982","31","Ozone","","06-113-1002","AQS"
"03/18/1982","40","Ozone","","06-113-1002","AQS"
"03/19/1982","30","Ozone","","06-113-1002","AQS"
"03/20/1982","17","Ozone","","06-113-1002","AQS"
"03/21/1982","32","Ozone","","06-113-1002","AQS"
"03/22/1982","16","Ozone","","06-113-1002","AQS"
"03/23/1982","9","CO","","06-113-1002","AQS"
"03/24/1982","32","Ozone","","06-113-1002","AQS"
"03/25/1982","41","Ozone","","06-113-1002","AQS"
"03/26/1982","24","Ozone","","06-113-1002","AQS"
"03/27/1982","5","CO","","06-113-1002","AQS"
"03/28/1982","2","CO","","06-113-1002","AQS"
"03/29/1982","28","Ozone","","06-113-1002","AQS"
"03/30/1982","25","Ozone","","06-113-1002","AQS"
"03/31/1982","28","Ozone","","06-113-1002","AQS"
"04/01/1982","28","Ozone","","06-113-1002","AQS"
"04/02/1982","28","Ozone","","06-113-1002","AQS"
"04/03/1982","37","Ozone","","06-113-1002","AQS"
"04/04/1982","37","Ozone","","06-113-1002","AQS"
"04/05/1982","37","Ozone","","06-113-1002","AQS"
"04/06/1982","32","Ozone","","06-113-1002","AQS"
"04/07/1982","33","Ozone","","06-113-1002","AQS"
"04/08/1982","35","Ozone","","06-113-1002","AQS"
"04/09/1982","34","Ozone","","06-113-1002","AQS"
"04/10/1982","21","Ozone","","06-113-1002","AQS"
"04/11/1982","32","Ozone","","06-113-1002","AQS"
"04/12/1982","31","Ozone","","06-113-1002","AQS"
"04/13/1982","28","Ozone","","06-113-1002","AQS"
"04/14/1982","35","Ozone","","06-113-1002","AQS"
"04/15/1982","30","Ozone","","06-113-1002","AQS"
"04/16/1982","34","Ozone","","06-113-1002","AQS"
"04/17/1982","42","Ozone","","06-113-1002","AQS"
"04/18/1982","43","Ozone","","06-113-1002","AQS"
"04/19/1982","42","Ozone","","06-113-1002","AQS"
"04/20/1982","42","Ozone","","06-113-1002","AQS"
"04/21/1982","51","Ozone","","06-113-1002","AQS"
"04/22/1982","67","Ozone","","06-113-1002","AQS"
"04/23/1982","0","CO","","06-113-1002","AQS"
"04/24/1982","49","Ozone","","06-113-1002","AQS"
"04/25/1982","35","Ozone","","06-113-1002","AQS"
"04/26/1982","38","Ozone","","06-113-1002","AQS"
"04/27/1982","46","Ozone","","06-113-1002","AQS"
"04/28/1982","39","Ozone","","06-113-1002","AQS"
"04/29/1982","39","Ozone","","06-113-1002","AQS"
"04/30/1982","38","Ozone","","06-113-1002","AQS"
"05/01/1982","39","Ozone","","06-113-1002","AQS"
"05/02/1982","58","Ozone","","06-113-1002","AQS"
"05/03/1982","41","Ozone","","06-113-1002","AQS"
"05/04/1982","40","Ozone","","06-113-1002","AQS"
"05/05/1982","38","Ozone","","06-113-1002","AQS"
"05/06/1982","37","Ozone","","06-113-1002","AQS"
"05/07/1982","40","Ozone","","06-113-1002","AQS"
"05/08/1982","40","Ozone","","06-113-1002","AQS"
"05/09/1982","39","Ozone","","06-113-1002","AQS"
"05/10/1982","38","Ozone","","06-113-1002","AQS"
"05/11/1982","37","Ozone","","06-113-1002","AQS"
"05/12/1982","35","Ozone","","06-113-1002","AQS"
"05/13/1982","38","Ozone","","06-113-1002","AQS"
"05/14/1982","44","Ozone","","06-113-1002","AQS"
"05/15/1982","44","Ozone","","06-113-1002","AQS"
"05/16/1982","54","Ozone","","06-113-1002","AQS"
"05/17/1982","32","Ozone","","06-113-1002","AQS"
"05/18/1982","35","Ozone","","06-113-1002","AQS"
"05/19/1982","38","Ozone","","06-113-1002","AQS"
"05/20/1982","54","Ozone","","06-113-1002","AQS"
"05/21/1982","84","Ozone","","06-113-1002","AQS"
"05/22/1982","42","Ozone","","06-113-1002","AQS"
"05/23/1982","39","Ozone","","06-113-1002","AQS"
"05/24/1982","37","Ozone","","06-113-1002","AQS"
"05/25/1982","46","Ozone","","06-113-1002","AQS"
"05/26/1982","44","Ozone","","06-113-1002","AQS"
"05/27/1982","43","Ozone","","06-113-1002","AQS"
"05/28/1982","44","Ozone","","06-113-1002","AQS"
"05/29/1982","40","Ozone","","06-113-1002","AQS"
"05/30/1982","54","Ozone","","06-113-1002","AQS"
"05/31/1982","46","Ozone","","06-113-1002","AQS"
"06/01/1982","46","Ozone","","06-113-1002","AQS"
"06/02/1982","42","Ozone","","06-113-1002","AQS"
"06/03/1982","40","Ozone","","06-113-1002","AQS"
"06/04/1982","37","Ozone","","06-113-1002","AQS"
"06/05/1982","42","Ozone","","06-113-1002","AQS"
"06/06/1982","40","Ozone","","06-113-1002","AQS"
"06/07/1982","48","Ozone","","06-113-1002","AQS"
"06/08/1982","46","Ozone","","06-113-1002","AQS"
"06/09/1982","51","Ozone","","06-113-1002","AQS"
"06/10/1982","44","Ozone","","06-113-1002","AQS"
"06/11/1982","32","Ozone","","06-113-1002","AQS"
"06/12/1982","44","Ozone","","06-113-1002","AQS"
"06/13/1982","58","Ozone","","06-113-1002","AQS"
"06/14/1982","43","Ozone","","06-113-1002","AQS"
"06/15/1982","48","Ozone","","06-113-1002","AQS"
"06/16/1982","101","Ozone","","06-113-1002","AQS"
"06/17/1982","43","Ozone","","06-113-1002","AQS"
"06/18/1982","34","Ozone","","06-113-1002","AQS"
"06/19/1982","74","Ozone","","06-113-1002","AQS"
"06/20/1982","67","Ozone","","06-113-1002","AQS"
"06/21/1982","71","Ozone","","06-113-1002","AQS"
"06/22/1982","54","Ozone","","06-113-1002","AQS"
"06/23/1982","44","Ozone","","06-113-1002","AQS"
"06/24/1982","31","Ozone","","06-113-1002","AQS"
"06/25/1982","37","Ozone","","06-113-1002","AQS"
"06/26/1982","17","Ozone","","06-113-1002","AQS"
"06/27/1982","33","Ozone","","06-113-1002","AQS"
"06/28/1982","23","Ozone","","06-113-1002","AQS"
"06/29/1982","26","Ozone","","06-113-1002","AQS"
"06/30/1982","23","Ozone","","06-113-1002","AQS"
"07/01/1982","43","Ozone","","06-113-1002","AQS"
"07/02/1982","49","Ozone","","06-113-1002","AQS"
"07/03/1982","32","Ozone","","06-113-1002","AQS"
"07/04/1982","38","Ozone","","06-113-1002","AQS"
"07/05/1982","42","Ozone","","06-113-1002","AQS"
"07/06/1982","49","Ozone","","06-113-1002","AQS"
"07/07/1982","31","Ozone","","06-113-1002","AQS"
"07/08/1982","74","Ozone","","06-113-1002","AQS"
"07/09/1982","74","Ozone","","06-113-1002","AQS"
"07/10/1982","90","Ozone","","06-113-1002","AQS"
"07/11/1982","90","Ozone","","06-113-1002","AQS"
"07/12/1982","93","Ozone","","06-113-1002","AQS"
"07/13/1982","122","Ozone","","06-113-1002","AQS"
"07/14/1982","44","Ozone","","06-113-1002","AQS"
"07/15/1982","48","Ozone","","06-113-1002","AQS"
"07/16/1982","40","Ozone","","06-113-1002","AQS"
"07/17/1982","61","Ozone","","06-113-1002","AQS"
"07/18/1982","54","Ozone","","06-113-1002","AQS"
"07/19/1982","74","Ozone","","06-113-1002","AQS"
"07/20/1982","67","Ozone","","06-113-1002","AQS"
"07/21/1982","108","Ozone","","06-113-1002","AQS"
"07/22/1982","133","Ozone","","06-113-1002","AQS"
"07/23/1982","74","Ozone","","06-113-1002","AQS"
"07/24/1982","54","Ozone","","06-113-1002","AQS"
"07/25/1982","51","Ozone","","06-113-1002","AQS"
"07/26/1982","77","Ozone","","06-113-1002","AQS"
"07/27/1982","58","Ozone","","06-113-1002","AQS"
"07/28/1982","90","Ozone","","06-113-1002","AQS"
"07/29/1982","101","Ozone","","06-113-1002","AQS"
"07/30/1982","90","Ozone","","06-113-1002","AQS"
"07/31/1982","115","Ozone","","06-113-1002","AQS"
"08/01/1982","37","Ozone","","06-113-1002","AQS"
"08/02/1982","51","Ozone","","06-113-1002","AQS"
"08/03/1982","26","Ozone","","06-113-1002","AQS"
"08/04/1982","51","Ozone","","06-113-1002","AQS"
"08/05/1982","67","Ozone","","06-113-1002","AQS"
"08/06/1982","51","Ozone","","06-113-1002","AQS"
"08/07/1982","61","Ozone","","06-113-1002","AQS"
"08/08/1982","87","Ozone","","06-113-1002","AQS"
"08/09/1982","41","Ozone","","06-113-1002","AQS"
"08/10/1982","46","Ozone","","06-113-1002","AQS"
